"","id1","n_varieties","share_area_local","share_area_improved","xx2_xx3","xx2","per_hib_bush","per_hib_climbers","yield_pure_i_b","yield_pure_i_c","yield_pure_local_b","yield_pure_local_c","yield_pure_hib_b","yield_pure_hib_c","d","d8","d10","d11","d12","d13","d14","d15","d16","d17","d18","d19","d22","c4_1","c4_2","c4_3","c4_4","c4_5","c4_6","c4_7","bean_area","i_l_b_area","cor_c","area_irrigated_land","area_manure_land","area_compost_land","area_fertilizer_land","area_pesticide_land","bush","climber","area_no_title","area_own_title","area_renting","area_share_croping","renting","own_title","own_notitle","share_croping","share_area_imp_var","cor_c.1","mean_p_beans_year_2015","mean_p_maize_year_2015","mean_p_sorghum_year_2015","mean_p_sp_year_2015","hhid"
"684","37421104060013_2",1,100,0,109.8901099,100,0,0,0,0,0,109.8901099,0,0,100,4,100,1,5,0,4,0,0,1,1,1,0,3,0,0,0,0,0,0,364,36400,364,0,364,364,364,0,0,1,0,364,0,0,0,1,0,0,0,364,446.9679718,171.5925903,403.3072052,102.8307648,"37421104060013"
"685","37421104060013_3",1,100,0,329.6703297,100,0,0,0,0,0,329.6703297,0,0,100,4,0,1,5,0,4,0,0,1,1,1,0,3,0,0,0,0,0,0,91,9100,91,0,91,91,91,0,0,1,0,91,0,0,0,1,0,0,0,91,446.9679718,171.5925903,403.3072052,102.8307648,"37421104060013"
"686","37421104060021_1",4,91,9,27.1428571467,100,9,0,0,0,0,0,0,0,100,2,100,2,15,0,4,0,0,1,1,1,0,3,0,0,0,0,0,0,700,35000,700,0,700,700,700,0,0.5,0.5,700,0,0,0,0,0,1,0,4.5,700,446.9679718,171.5925903,403.3072052,102.8307648,"37421104060021"
"687","37421104060021_2",1,100,0,21.25,100,0,0,0,0,0,21.25,0,0,100,2,100,1,15,0,4,0,0,1,1,1,0,3,0,0,0,0,0,0,800,80000,800,0,800,800,800,0,0,1,800,0,0,0,0,0,1,0,0,800,446.9679718,171.5925903,403.3072052,102.8307648,"37421104060021"
"688","37540601020010_2",1,100,0,65.30612245,100,0,0,0,0,65.30612245,0,0,0,100,2,50,1,20,0,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1225,122500,1225,0,0,0,0,0,1,0,0,0,0,1225,0,0,0,1,0,1225,438.70663455,203.10881805,258.5246887,97.1694717,"37540601020010"
"689","37570401120002_1",1,100,0,106.8376068,100,0,0,0,0,106.8376068,0,0,0,75,3,0,1,1,0,3,1,1,0,1,0,0,2,3,0,0,0,0,0,234,23400,312,312,312,0,0,0,1,0,0,312,0,0,0,1,0,0,0,312,431.7215881,213.3680954,243.35868835,106.778511,"37570401120002"
"690","37570401120002_3",16,34.78260803,65.21739006,89.2116233381371,99.99999809,21.73913002,21.73913002,0,0,0,0,0,0,100,3,100,4,40,0,2,1,1,0,0,0,0,3,0,0,0,0,0,0,950,23749.999546375,950,950,0,0,0,0,0.75,0.25,0,950,0,0,0,1,0,0,16.304347515,950,431.7215881,213.3680954,243.35868835,106.778511,"37570401120002"
"691","37570401120003_1",1,0,100,0,100,0,0,0,0,0,0,0,0,25,2,100,1,0,0,4,0,0,0,1,1,0,3,8,0,0,0,0,0,132,13200,528,0,528,528,0,0,1,0,528,0,0,0,0,0,1,0,100,528,431.7215881,213.3680954,243.35868835,106.778511,"37570401120003"
"692","37570401120003_2",1,100,0,146.6666667,100,0,0,0,0,146.6666667,0,0,0,100,2,0,1,25,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,300,30000,300,0,0,0,0,0,1,0,0,0,0,300,0,0,0,1,0,300,431.7215881,213.3680954,243.35868835,106.778511,"37570401120003"
"693","37570401120010_1",1,100,0,20,100,0,0,0,0,20,0,0,0,50,3,50,1,0,0,4,0,0,0,1,1,0,3,8,0,0,0,0,0,1000,1e+05,2000,0,2000,2000,0,0,1,0,0,2000,0,0,0,1,0,0,0,2000,431.75071715,213.3689575,243.27537535,106.8274918,"37570401120010"
"694","37570401120010_3",1,100,0,104.1666667,100,0,0,0,0,104.1666667,0,0,0,80,3,0,1,15,0,4,0,0,0,1,0,0,3,21,0,0,0,0,0,480,48000,600,0,600,0,0,0,1,0,0,0,600,0,1,0,0,0,0,600,431.75071715,213.3689575,243.27537535,106.8274918,"37570401120010"
"695","37570401120013_2",4,100,0,148.888888905,100,0,0,0,0,0,0,0,0,50,2,0,2,25,0,1,0,1,0,1,1,0,3,8,21,28,0,0,0,2250,112500,4500,0,4500,4500,0,0,0.5,0.5,0,4500,0,0,0,1,0,0,0,4500,431.7215881,213.3680954,243.35868835,106.778511,"37570401120013"
"696","38220401050012_10",4,75,25,26.5306122425,100,0,25,0,0,0,0,0,0,40,10,0,2,1,0,4,0,0,0,1,0,0,3,8,0,0,0,0,0,1960,98000,4900,0,4900,0,0,0,0.5,0.5,0,0,4900,0,1,0,0,0,12.5,4900,387.5376892,214.1362381,295.02242275,105.5531769,"38220401050012"
"697","38220401050012_6",1,100,0,19.04761905,100,0,0,0,0,19.04761905,0,0,0,100,10,75,1,10,1,3,0,1,0,1,0,1,3,0,0,0,0,0,0,2100,210000,2100,0,2100,0,0,2100,1,0,0,2100,0,0,0,1,0,0,0,2100,387.5376892,214.1362381,295.02242275,105.5531769,"38220401050012"
"698","38220401050012_9",4,0,100,17.7777777775,100,0,25,0,0,0,0,0,0,90,10,75,2,0,0,4,1,1,0,1,1,0,2,3,0,0,0,0,0,675,33750,750,750,750,750,0,0,0.5,0.5,0,750,0,0,0,1,0,0,50,750,387.5376892,214.1362381,295.02242275,105.5531769,"38220401050012"
"699","38220401050013_1",1,0,100,275.5555556,100,100,0,0,0,0,0,275.5555556,0,75,3,65,1,0,0,3,1,0,0,1,0,0,2,3,0,0,0,0,0,225,22500,300,300,300,0,0,0,1,0,300,0,0,0,0,0,1,0,100,300,387.5376892,214.1362381,295.02242275,105.5531769,"38220401050013"
"700","38220401050013_2",1,0,100,183.7037037,100,100,0,0,0,0,0,183.7037037,0,90,3,75,1,2,0,3,1,0,0,1,0,0,2,3,0,0,0,0,0,337.5,33750,375,375,375,0,0,0,1,0,375,0,0,0,0,0,1,0,100,375,387.5376892,214.1362381,295.02242275,105.5531769,"38220401050013"
"701","38220401050013_3",1,0,100,81.3331218087024,100,100,0,0,0,0,0,81.3331218087024,0,75,3,50,1,10,0,3,1,0,0,1,0,0,3,8,38,0,0,0,0,150,15000,200,200,200,0,0,0,1,0,200,0,0,0,0,0,1,0,100,200,387.5376892,214.1362381,295.02242275,105.5531769,"38220401050013"
"702","38231102010002_1",1,100,0,83.33333333,100,0,0,0,0,0,83.33333333,0,0,90,3,100,1,1,0,3,0,0,0,1,1,0,2,3,0,0,0,0,0,360,36000,400,0,400,400,0,0,0,1,0,400,0,0,0,1,0,0,0,400,347.0881653,207.4232483,344.000824,59.70298,"38231102010002"
"703","38231102010002_2",1,100,0,250,100,0,0,0,0,0,250,0,0,100,3,0,1,60,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,120,12000,120,0,120,120,0,0,0,1,120,0,0,0,0,0,1,0,0,120,347.0881653,207.4232483,344.000824,59.70298,"38231102010002"
"704","38231102010011_3",1,100,0,16.66666667,100,0,0,0,0,0,16.66666667,0,0,100,5,100,1,1,0,2,0,0,0,0,1,0,3,0,0,0,0,0,0,300,30000,300,0,0,300,0,0,0,1,0,300,0,0,0,1,0,0,0,300,343.69259645,207.14649965,329.18688965,62.7795181,"38231102010011"
"705","38231102010015_1",1,0,100,66.66666667,100,0,100,0,0,0,0,0,66.66666667,100,2,100,1,20,0,4,0,0,1,1,0,0,3,0,0,0,0,0,0,750,75000,750,0,750,0,750,0,0,1,0,750,0,0,0,1,0,0,100,750,347.0161133,207.3918686,343.77490235,59.7529984,"38231102010015"
"706","38280103010013_1",1,0,100,57.5613488703226,100,0,0,57.5613488703226,0,0,0,0,0,75,3,0,1,3,0,4,0,0,0,0,0,0,3,37,0,0,0,0,0,67.5,6750,90,0,0,0,0,0,1,0,0,0,0,90,0,0,0,1,100,90,428.81556705,271.78199005,347.90109255,90.9233246,"38280103010013"
"707","38280103010013_3",1,0,100,57.5613488703226,100,0,0,57.5613488703226,0,0,0,0,0,50,3,0,1,3,0,4,0,0,0,0,0,0,3,8,0,0,0,0,0,60,6000,120,0,0,0,0,0,1,0,0,0,0,120,0,0,0,1,100,120,428.81556705,271.78199005,347.90109255,90.9233246,"38280103010013"
"708","38280103010018_1",1,0,100,82.41758242,100,0,0,82.41758242,0,0,0,0,0,70,7,50,1,40,1,3,0,1,0,1,1,1,3,8,0,0,0,0,0,2912,291200,4160,0,4160,4160,0,4160,1,0,0,4160,0,0,0,1,0,0,100,4160,428.81556705,271.78199005,347.90109255,90.9233246,"38280103010018"
"709","38280103010018_3",1,100,0,83.1977335287863,100,0,0,0,0,83.1977335287863,0,0,0,100,7,0,1,20,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,150,15000,150,0,150,150,0,0,1,0,0,0,150,0,1,0,0,0,0,150,428.81556705,271.78199005,347.90109255,90.9233246,"38280103010018"
"710","38280103010018_5",1,0,100,62.45120999,100,0,0,62.45120999,0,0,0,0,0,100,7,50,1,5,0,3,0,1,0,1,1,1,3,0,0,0,0,0,0,3843,384300,3843,0,3843,3843,0,3843,1,0,0,3843,0,0,0,1,0,0,100,3843,428.81556705,271.78199005,347.90109255,90.9233246,"38280103010018"
"711","38280103010018_6",1,0,100,48.47505554,100,0,0,48.47505554,0,0,0,0,0,100,7,30,1,20,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,4951,495100,4951,0,4951,4951,0,0,1,0,0,4951,0,0,0,1,0,0,100,4951,428.81556705,271.78199005,347.90109255,90.9233246,"38280103010018"
"712","38280103010018_7",1,0,100,57.5613488703226,100,0,0,57.5613488703226,0,0,0,0,0,100,7,100,1,25,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,496,49600,496,0,496,496,0,0,1,0,0,496,0,0,0,1,0,0,100,496,428.81556705,271.78199005,347.90109255,90.9233246,"38280103010018"
"713","38280103010050_2",1,0,100,5.617977528,100,0,0,5.617977528,0,0,0,0,0,100,2,50,1,5,1,3,0,0,0,1,1,0,3,0,0,0,0,0,0,4005,400500,4005,0,4005,4005,0,0,1,0,0,4005,0,0,0,1,0,0,100,4005,434.43852235,262.9759903,334.46463015,95.8435822,"38280103010050"
"714","38280103010063_1",4,50,50,163.20474775,100,0,0,0,0,0,0,0,0,100,5,50,2,10,0,4,0,1,0,1,1,0,3,0,0,0,0,0,0,674,33700,674,0,674,674,0,0,1,0,0,674,0,0,0,1,0,0,25,674,428.2586365,271.68548585,347.71865845,90.8992538,"38280103010063"
"715","38280103010063_2",1,0,100,238.6363636,100,0,0,0,238.6363636,0,0,0,0,100,5,100,1,30,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,440,44000,440,0,440,440,0,0,0,1,0,440,0,0,0,1,0,0,100,440,428.2586365,271.68548585,347.71865845,90.8992538,"38280103010063"
"716","38280103010063_3",1,100,0,98.9010989,100,0,0,0,0,98.9010989,0,0,0,100,5,20,1,30,0,3,0,1,0,1,1,1,3,0,0,0,0,0,0,364,36400,364,0,364,364,0,364,1,0,0,364,0,0,0,1,0,0,0,364,428.2586365,271.68548585,347.71865845,90.8992538,"38280103010063"
"717","38280103010063_4",1,0,100,200,100,0,0,200,0,0,0,0,0,100,5,50,1,25,0,3,0,1,0,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,0,0,1,0,0,0,300,0,1,0,0,0,100,300,428.2586365,271.68548585,347.71865845,90.8992538,"38280103010063"
"718","38330903010006_1",1,100,0,100,100,0,0,0,0,0,100,0,0,100,5,50,1,5,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,200,20000,200,0,200,200,0,0,0,1,0,200,0,0,0,1,0,0,0,200,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010006"
"719","38330903010006_2",1,100,0,83.33333333,100,0,0,0,0,0,83.33333333,0,0,100,5,50,1,5,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,60,6000,60,0,60,60,0,0,0,1,0,60,0,0,0,1,0,0,0,60,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010006"
"720","38330903010008_4",1,0,100,109.758551023465,100,0,0,0,109.758551023465,0,0,0,0,100,6,0,1,90,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,112,11200,112,0,0,0,0,0,0,1,0,0,112,0,1,0,0,0,100,112,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010008"
"721","38330903010008_5",1,0,100,231.4814815,100,0,0,0,231.4814815,0,0,0,0,100,6,0,1,90,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,216,21600,216,0,0,0,0,0,0,1,0,0,216,0,1,0,0,0,100,216,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010008"
"722","38330903010010_1",1,100,0,281.8627451,100,0,0,0,0,0,281.8627451,0,0,85,6,90,1,0,0,2,0,0,0,0,0,0,2,3,21,0,0,0,0,408,40800,480,0,0,0,0,0,0,1,0,480,0,0,0,1,0,0,0,480,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010010"
"723","38330903010010_3",1,100,0,104.934415102864,100,0,0,0,0,0,104.934415102864,0,0,60,6,70,1,60,0,2,0,0,0,0,0,0,3,8,0,0,0,0,0,150,15000,250,0,0,0,0,0,0,1,0,250,0,0,0,1,0,0,0,250,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010010"
"724","38330903010010_4",1,100,0,212.962963,100,0,0,0,0,0,212.962963,0,0,80,6,80,1,40,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,540,54000,675,0,0,0,0,0,0,1,0,675,0,0,0,1,0,0,0,675,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010010"
"725","38330903010010_5",1,100,0,104.934415102864,100,0,0,0,0,0,104.934415102864,0,0,10,6,0,1,5,0,3,0,0,0,1,0,0,3,11,0,0,0,0,0,80,8000,800,0,800,0,0,0,0,1,0,800,0,0,0,1,0,0,0,800,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010010"
"726","38330903010012_1",1,100,0,333.3333333,100,0,0,0,0,0,333.3333333,0,0,100,3,100,1,30,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,60,6000,60,0,60,60,0,0,0,1,0,60,0,0,0,1,0,0,0,60,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010012"
"727","38330903010012_2",1,0,100,250,100,0,0,0,250,0,0,0,0,100,3,0,1,150,0,1,0,0,0,1,1,0,3,8,0,0,0,0,0,60,6000,60,0,60,60,0,0,0,1,0,60,0,0,0,1,0,0,100,60,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010012"
"728","38330903010012_3",1,100,0,164.8351648,100,0,0,0,0,0,164.8351648,0,0,100,3,50,1,1,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,182,18200,182,0,182,182,0,0,0,1,0,182,0,0,0,1,0,0,0,182,458.7414551,185.30266575,355.21884155,108.6110382,"38330903010012"
"729","38330903010025_1",1,100,0,120,100,0,0,0,0,0,120,0,0,30,1,30,1,0,0,1,0,0,0,1,1,0,1,2,3,18,36,37,0,150,15000,500,0,500,500,0,0,0,1,0,500,0,0,0,1,0,0,0,500,458.9768677,185.3855972,355.23939515,108.6145325,"38330903010025"
"730","38331102040014_1",1,0,100,50,100,0,0,0,50,0,0,0,0,100,2,100,1,4,0,3,0,0,0,1,1,0,3,0,0,0,0,0,0,200,20000,200,0,200,200,0,0,0,1,200,0,0,0,0,0,1,0,100,200,454.1966858,195.3134155,355.1285095,116.2157211,"38331102040014"
"731","38331102040014_2",1,0,100,22.22222222,100,0,0,0,22.22222222,0,0,0,0,100,2,40,1,20,0,2,0,0,0,1,1,0,3,0,0,0,0,0,0,450,45000,450,0,450,450,0,0,0,1,0,0,450,0,1,0,0,0,100,450,454.1966858,195.3134155,355.1285095,116.2157211,"38331102040014"
"732","38411102060019_1",1,100,0,66.66666667,100,0,0,0,0,0,66.66666667,0,0,50,1,0,1,0,0,4,0,0,0,0,1,0,2,3,8,0,0,0,0,75,7500,150,0,0,150,0,0,0,1,150,0,0,0,0,0,1,0,0,150,426.74971005,282.78059385,383.21765135,79.7448807,"38411102060019"
"733","38411102060031_1",1,100,0,117.5318315,100,0,0,0,0,117.5318315,0,0,0,25,3,25,1,0,0,4,0,1,0,1,1,0,2,3,0,0,0,0,0,255.25,25525,1021,0,1021,1021,0,0,1,0,0,1021,0,0,0,1,0,0,0,1021,426.74971005,282.78059385,383.21765135,79.7448807,"38411102060031"
"734","38411102060031_2",4,75,25,69.05210295,100,0,0,0,0,0,0,0,0,100,3,0,2,20,0,2,0,1,0,1,1,0,3,0,0,0,0,0,0,1593,79650,1593,0,1593,1593,0,0,0,1,0,1593,0,0,0,1,0,0,12.5,1593,426.74971005,282.78059385,383.21765135,79.7448807,"38411102060031"
"735","38421104060011_2",4,100.00000381,0,233.333333348888,100.00000381,0,0,0,0,0,0,0,0,100,2,50,2,40,1,1,0,0,0,1,0,0,3,0,0,0,0,0,0,300,15000.0005715,300,0,300,0,0,0,0,1,0,300,0,0,0,1,0,0,0,300,446.9679718,171.5925903,403.3072052,102.8307648,"38421104060011"
"736","38421104060017_2",4,40,60.00000381,49.9999999994999,100.00000381,0,60.00000381,0,0,0,0,0,0,100,2,100,2,20,1,4,0,1,1,1,1,0,3,0,0,0,0,0,0,1200,60000.002286,1200,0,1200,1200,1200,0,0,1,1200,0,0,0,0,0,1,0,30.000001905,1200,446.9679718,171.5925903,403.3072052,102.8307648,"38421104060017"
"737","38540601020004_1",1,0,100,71.42857143,100,100,0,0,0,0,0,71.42857143,0,100,2,50,1,20,0,4,0,0,0,1,1,0,3,0,0,0,0,0,0,1400,140000,1400,0,1400,1400,0,0,1,0,0,0,1400,0,1,0,0,0,100,1400,438.70663455,203.10881805,258.5246887,97.1694717,"38540601020004"
"738","38540601020012_1",1,100,0,112.5,100,0,0,0,0,112.5,0,0,0,40,1,50,1,0,0,4,0,0,0,1,0,0,2,3,0,0,0,0,0,400,40000,1000,0,1000,0,0,0,1,0,0,1000,0,0,0,1,0,0,0,1000,438.70663455,203.10881805,258.5246887,97.1694717,"38540601020012"
"739","38540601020027_2",4,100,0,81.63265306,100,0,0,0,0,0,0,0,0,100,3,0,2,30,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1225,61250,1225,0,0,0,0,0,0,1,1225,0,0,0,0,0,1,0,0,1225,438.6524658,203.1093445,258.7071457,97.2079697,"38540601020027"
"740","38540601020027_3",1,0,100,122.4489796,100,100,0,0,0,0,0,122.4489796,0,100,3,0,1,60,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,1225,122500,1225,0,0,0,0,0,1,0,0,0,1225,0,1,0,0,0,100,1225,438.6524658,203.1093445,258.7071457,97.2079697,"38540601020027"
"741","38540601020040_1",1,100,0,88.43537415,100,0,0,0,0,0,88.43537415,0,0,60,5,0,1,0,0,4,0,0,0,0,0,0,2,3,0,0,0,0,0,2940,294000,4900,0,0,0,0,0,0,1,0,4900,0,0,0,1,0,0,0,4900,438.6524658,203.1093445,258.7071457,97.2079697,"38540601020040"
"742","38540601020040_3",1,100,0,107.929462262086,100,0,0,0,0,0,107.929462262086,0,0,100,5,100,1,5,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,150,15000,150,0,0,0,0,0,0,1,0,0,150,0,1,0,0,0,0,150,438.6524658,203.1093445,258.7071457,97.2079697,"38540601020040"
"743","38540601020040_4",1,100,0,288.8888889,100,0,0,0,0,0,288.8888889,0,0,100,5,100,1,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,900,90000,900,0,0,0,0,0,0,1,0,0,900,0,1,0,0,0,0,900,438.6524658,203.1093445,258.7071457,97.2079697,"38540601020040"
"744","38540601020040_5",1,100,0,288.8888889,100,0,0,0,0,0,288.8888889,0,0,100,5,0,1,5,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,900,90000,900,0,0,0,0,0,0,1,0,0,900,0,1,0,0,0,0,900,438.6524658,203.1093445,258.7071457,97.2079697,"38540601020040"
"745","38570401120009_1",4,100,0,103.999999975,100,0,0,0,0,0,0,0,0,25,1,0,2,1,1,2,0,0,0,1,1,0,2,3,28,33,0,0,0,1000,50000,4000,0,4000,4000,0,0,0.5,0.5,0,4000,0,0,0,1,0,0,0,4000,431.7215881,213.3680954,243.35868835,106.778511,"38570401120009"
"746","39220401050001_1",1,100,0,30.4136253,100,0,0,0,0,30.4136253,0,0,0,60,3,70,1,0,0,3,1,1,0,1,0,0,2,3,8,0,0,0,0,657.6,65760,1096,1096,1096,0,0,0,1,0,0,1096,0,0,0,1,0,0,0,1096,387.5376892,214.1362381,295.02242275,105.5531769,"39220401050001"
"747","39220401050001_2",1,100,0,99.20634921,100,0,0,0,0,99.20634921,0,0,0,60,3,80,1,1,0,3,1,1,0,1,0,0,2,3,8,0,0,0,0,201.6,20160,336,336,336,0,0,0,1,0,0,336,0,0,0,1,0,0,0,336,387.5376892,214.1362381,295.02242275,105.5531769,"39220401050001"
"748","39220401050001_3",1,100,0,38.75968992,100,0,0,0,0,38.75968992,0,0,0,75,3,75,1,2,0,3,1,1,0,1,0,0,3,8,0,0,0,0,0,516,51600,688,688,688,0,0,0,1,0,0,688,0,0,0,1,0,0,0,688,387.5376892,214.1362381,295.02242275,105.5531769,"39220401050001"
"749","39220401050002_1",1,100,0,19.38435295,100,0,0,0,0,19.38435295,0,0,0,90,3,0,1,1,0,3,1,1,0,1,0,0,2,3,8,0,0,0,0,2579.4,257940,2866,2866,2866,0,0,0,1,0,0,2866,0,0,0,1,0,0,0,2866,387.5376892,214.1362381,295.02242275,105.5531769,"39220401050002"
"750","39220401050002_2",1,100,0,90.45680687,100,0,0,0,0,90.45680687,0,0,0,75,3,0,1,5,0,3,1,1,0,1,0,0,3,8,19,38,0,0,0,552.75,55275,737,737,737,0,0,0,1,0,0,737,0,0,0,1,0,0,0,737,387.5376892,214.1362381,295.02242275,105.5531769,"39220401050002"
"751","39220401050010_2",1,0,100,37.87878788,100,0,0,0,37.87878788,0,0,0,0,60,7,60,1,0,0,4,0,0,0,1,1,0,2,3,0,0,0,0,0,132,13200,220,0,220,220,0,0,0,1,0,220,0,0,0,1,0,0,100,220,387.3915863,214.02762605,294.9301834,105.4478836,"39220401050010"
"752","39231102010030_1",1,0,100,24.69135802,100,0,0,0,24.69135802,0,0,0,0,90,6,0,1,2,0,1,0,0,1,1,1,0,2,3,11,0,0,0,0,405,40500,450,0,450,450,450,0,0,1,0,450,0,0,0,1,0,0,100,450,347.0161133,207.3918686,343.77490235,59.7529984,"39231102010030"
"753","39231102010030_2",1,0,100,80,100,0,0,0,80,0,0,0,0,25,6,0,1,15,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,125,12500,500,0,0,0,0,0,0,1,0,500,0,0,0,1,0,0,100,500,347.0161133,207.3918686,343.77490235,59.7529984,"39231102010030"
"754","39231102010030_3",1,0,100,33.33333333,100,0,0,0,33.33333333,0,0,0,0,100,6,0,1,15,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,300,30000,300,0,300,300,0,0,0,1,0,0,300,0,1,0,0,0,100,300,347.0161133,207.3918686,343.77490235,59.7529984,"39231102010030"
"755","39231102010030_4",1,0,100,69.44444444,100,0,0,0,69.44444444,0,0,0,0,100,6,0,1,5,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,144,14400,144,0,144,144,0,0,0,1,0,144,0,0,0,1,0,0,100,144,347.0161133,207.3918686,343.77490235,59.7529984,"39231102010030"
"756","39280103010027_2",1,0,100,50,100,0,0,0,50,0,0,0,0,100,4,0,1,30,0,4,0,0,0,1,0,0,3,0,0,0,0,0,0,2400,240000,2400,0,2400,0,0,0,0,1,0,2400,0,0,0,1,0,0,100,2400,428.81556705,271.78199005,347.90109255,90.9233246,"39280103010027"
"757","39280103010027_4",1,0,100,99.7451958110439,100,0,0,0,99.7451958110439,0,0,0,0,50,4,0,1,30,0,4,0,0,0,1,0,0,3,8,0,0,0,0,0,100,10000,200,0,200,0,0,0,0,1,0,200,0,0,0,1,0,0,100,200,428.81556705,271.78199005,347.90109255,90.9233246,"39280103010027"
"758","39280103010029_1",1,0,100,133.3333333,100,0,0,133.3333333,0,0,0,0,0,50,2,60,1,60,0,2,0,0,0,0,0,0,3,8,0,0,0,0,0,900,90000,1800,0,0,0,0,0,1,0,1800,0,0,0,0,0,1,0,100,1800,428.81556705,271.78199005,347.90109255,90.9233246,"39280103010029"
"759","39280103010029_2",1,0,100,85.71428571,100,0,0,85.71428571,0,0,0,0,0,50,2,20,1,60,0,2,0,0,0,0,0,0,3,8,0,0,0,0,0,1400,140000,2800,0,0,0,0,0,1,0,2800,0,0,0,0,0,1,0,100,2800,428.81556705,271.78199005,347.90109255,90.9233246,"39280103010029"
"760","39330903010011_3",1,100,0,104.934415102864,100,0,0,0,0,0,104.934415102864,0,0,100,5,100,1,15,0,3,0,0,1,0,0,1,3,0,0,0,0,0,0,112,11200,112,0,0,0,112,112,0,1,0,112,0,0,0,1,0,0,0,112,458.83120725,185.5416336,355.2304382,108.5303726,"39330903010011"
"761","39330903010011_4",1,100,0,104.934415102864,100,0,0,0,0,0,104.934415102864,0,0,100,5,100,1,15,0,4,0,0,1,0,0,1,3,0,0,0,0,0,0,25,2500,25,0,0,0,25,25,0,1,0,25,0,0,0,1,0,0,0,25,458.83120725,185.5416336,355.2304382,108.5303726,"39330903010011"
"762","39331102040002_2",1,0,100,133.3333333,100,0,100,0,0,0,0,0,133.3333333,100,3,100,1,30,0,4,0,1,0,0,0,0,3,0,0,0,0,0,0,300,30000,300,0,0,0,0,0,0,1,0,300,0,0,0,1,0,0,100,300,454.5388031,195.53044125,355.1295929,116.1641083,"39331102040002"
"763","39331102040003_1",1,100,0,31.25,100,0,0,0,0,0,31.25,0,0,100,2,100,1,30,0,1,0,1,0,1,1,0,3,0,0,0,0,0,0,1600,160000,1600,0,1600,1600,0,0,0,1,0,1600,0,0,0,1,0,0,0,1600,454.5388031,195.53044125,355.1295929,116.1641083,"39331102040003"
"764","39331102040003_2",1,0,100,12.5,100,0,0,0,12.5,0,0,0,0,100,2,100,1,30,0,4,0,1,0,1,1,0,3,0,0,0,0,0,0,1600,160000,1600,0,1600,1600,0,0,0,1,0,1600,0,0,0,1,0,0,100,1600,454.5388031,195.53044125,355.1295929,116.1641083,"39331102040003"
"765","39331102040013_1",1,100,0,185.1851852,100,0,0,0,0,185.1851852,0,0,0,60,2,60,1,0,0,4,0,0,0,1,0,0,1,2,3,0,0,0,0,54,5400,90,0,90,0,0,0,1,0,90,0,0,0,0,0,1,0,0,90,454.5388031,195.53044125,355.1295929,116.1641083,"39331102040013"
"766","39331102040013_2",1,100,0,250,100,0,0,0,0,250,0,0,0,100,2,100,1,10,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,40,4000,40,0,0,0,0,0,1,0,0,40,0,0,0,1,0,0,0,40,454.5388031,195.53044125,355.1295929,116.1641083,"39331102040013"
"767","39411102060020_1",1,0,100,13.33333333,100,0,0,0,13.33333333,0,0,0,0,100,1,100,1,0,0,1,0,0,0,1,1,0,3,0,0,0,0,0,0,1500,150000,1500,0,1500,1500,0,0,0,1,1500,0,0,0,0,0,1,0,100,1500,426.74971005,282.78059385,383.21765135,79.7448807,"39411102060020"
"768","39411102060043_3",1,100,0,133.3333333,100,0,0,0,0,133.3333333,0,0,0,100,5,25,1,5,1,3,0,0,0,1,1,0,3,0,0,0,0,0,0,600,60000,600,0,600,600,0,0,1,0,0,600,0,0,0,1,0,0,0,600,426.97296145,282.4983597,383.38212585,79.5762634,"39411102060043"
